objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
208808,solaluna21,Une association pour réinventer ensemble les relations Homme-Femme,/associations/solaluna21,,https://cdn.helloasso.com/img/photos/photo solaluna21 revue-7cdfc79153114fa9a70165bf1b9fb56d.jpg,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,24 Rue de l'Astragale,44.567237,6.195322,Association1901Rig,Arts | Culture | Arts et Culture | Solidarité et Action Sociale,,2,"Donation, Membership",1592344800,1662877469,80,,contact@solaluna21.fr,0638166520
322529,Association Escaaal,ESCAAAL : un espace citoyen et solidaire L'idéal collectif de ESCAAAL est de proposer aux adhérents un espace citoyen et solidaire pour reprendre en main leur destin. Le principe d'action de base est de « faire ensemble » dans le cadre de pratiques participatives .,/associations/association-escaaal,,https://cdn.helloasso.com/img/photos/croppedimage-d0bda869ad6f4622a4a9f9f28c59785d.png,Saint-André-d’Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Gardiole,44.568263,6.534875,Association1901Rig,Arts | Culture | Solidarité et Action Sociale,,6,"Event, Donation, CrowdFunding",1652482800,1685222317,80,,info@escaaal.fr,0630664084
396363,Asso Caturige des amis des Chats ,Notre association stérilise et soigne les chats errants afin de réguler la proliférations qui est un vrai problème lors des chaleurs. Nous faisons notre maximum pour éviter la maltraitance /négligence animale dans notre région. Subventionné en partie par notre mairie mais les fonds restent trop bas.,/associations/asso-caturige-des-amis-des-chats,,https://cdn.helloasso.com/img/photos/croppedimage-37f9c68d4d554571b321068acab186ec.png,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue des Balcons,44.545357,6.275868,Association1901,Animaux | Caritatif | Humanitaire,,1,Donation,1682377200,,80,,scapellato.kim@gmail.com,0629523962
340637,Grimper santé 05,"Grimper santé 05 est une action du comité Hautes Alpes de la fédération française de la montagne et de l'escalade.Elle a pour vocation d'accompagner les personnes souffrant d'une maladie chronique, en traitement ou post traitement pour maintenir leur santé physique et morale ",/associations/grimper-sante-05,,https://cdn.helloasso.com/img/photos/croppedimage-97acebc281e64e369a2125c457f523c8.png,L’Argentière-la-Bessée,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"Chemin des Fonzes, comité FFME 05",44.788441,6.552785,Association1901,Escalade | Santé,,1,Donation,1661986800,,80,,Grimpeusesroses05@gmail.com,0678270692
360214,BDE STAPS GAP,Nous sommes le Bureau des Étudiants de Staps Gap,/associations/bde-staps-gap,,https://cdn.helloasso.com/img/photos/croppedimage-069ef797cbbf4166aea58ec153f5c482.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2 Rue Bayard,44.562145,6.080242,Association1901,Étudiants | Réseaux pros et étudiants,,2,"CrowdFunding, Donation",1669849200,1675109763,80,,aim.marie18@gmail.com,
37037,Voel MARTIN,"Piano flottant, pianococktail, piano roulant, piano volant et autres amusements",/associations/voel-martin,,https://cdn.helloasso.com/img/photos/66970.jpg,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 chemin des Correards,44.311527,5.828794,Association1901,Piano | Loisirs,,3,Donation,1444950000,,80,,voel.martin@gmail.com,+33667188541
32919,MON ECOLE DU BOUT DU MONDE,LUTTER CONTRE L'ILLETRISME ET LA DESCOLARISATION MASSIVE DES ENFANTS,/associations/mon-ecole-du-bout-du-monde,,https://cdn.helloasso.com/img/photos/21099-1426358955887.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"6, ALLEE ALBERT BOURGES",44.887093,6.637114,Association1901,Arts | Culture | Enfance | Education,,1,Donation,1426287600,,80,,,
308291,ELLES ENTREPRENNENT DANS LES ALPES ,"L’association « Elles entreprennent dans les Alpes » a été créée en novembre 2014 à l’initiative d’une chargée de mission à l’entrepreneuriat et de créatrices d’entreprises, réunies autour de la volonté de promouvoir l’entrepreneuriat au féminin.",/associations/elles-entreprennent-dans-les-alpes,,https://cdn.helloasso.com/img/photos/croppedimage-853747f53e6140b59770c2bea841791b.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,4b Rue Louis Comte,44.554163,6.072177,Association1901,Étudiants | Réseaux pros et étudiants | Solidarité et Action Sociale,,1,Event,1646002800,1674660027,80,,ellesentreprennentdanslesalpes@gmail.com,0641357981
53851,Comité départemental de l'union sportive de l'enseignement du premier degré des Hautes Alpes,"Fédération sportive de l'école primaire, l'usep 05 a pour but de former des citoyens sportifs. ",/associations/comite-departemental-de-l-union-sportive-de-l-enseignement-du-premier-degre-des-hautes-alpes,,https://cdn.helloasso.com/img/photos/usep Htes Alpes_1475155138567.jpg,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2 av Lesdiguières,44.561872,6.079195,Association1901,Sport,,1,Donation,1475103600,,80,,,
522081,AFREPSHA,AFREPSHA : L’Association de Formation et de Recherche des Personnels de Santé des Hautes-Alpes.            Rendez vous sur https://afrepsha.org/ ,/associations/afrepsha,,https://cdn.helloasso.com/img/photos/croppedimage-650536167d3b400fbf4a031340f8ec96.png,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Centre hospitalier Buech-Durance Rue du Docteur Provansal ,44.321035,5.81565,Association1901,Formation | Recherche | Education,,0,,1722031200,1774476695,80,,afrepsha@protonmail.com,
463950,Association Réseau Neuroptimum des Praticiens en Neurofeedback,"L'association a pour but de rassembler les praticiens et praticiennes en neurofeedback formés par Neuroptimum.  Elle se propose également d’assurer toute activité en rapport avec son objet, d’organiser des séminaires, des formations, des publications, et de coordonner les activités de groupes de rec",/associations/association-reseau-neuroptimum-des-praticiens-en-neurofeedback,,https://cdn.helloasso.com/img/photos/croppedimage-07830c7ad0454661948435de5ab450a2.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,38 bis rue Carnot,44.558367,6.080238,Association1901,Formation | Étudiants | Education,,0,,1704754800,1771489398,80,,caroline.vade28@gmail.com,0681867937
498234,Le Château,"Association culturelle basée à Serres (05). Nous œuvrons à vitaliser l’offre culturelle de notre territoire rural. Issue du milieu de l’art vivant, Le Château a pour but de promouvoir l’action culturelle notamment par le biais d’événements (concerts, spectacles, conférences, ateliers,...) ",/associations/le-chateau,,https://cdn.helloasso.com/img/photos/croppedimage-c72b600e5197408ca7f6fa876531fced.png,Serres,05700,Hautes-Alpes,Provence-Alpes-Côte d'Azur,752 Route de Laragne,44.419888,5.719749,Association1901,Arts | Culture | Arts et Culture,,0,,1713218400,1757867568,80,,,
268780,GROUPEMENT D’ACHAT DE GRANULES DE BOIS,Association ayant pour but l'achat collectif de granulé de bois en vrac.,/associations/groupement-d-achat-de-granules-de-bois,,https://cdn.helloasso.com/img/photos/croppedimage-54b8444b86114a1c9b4443ce982571d9.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,35 Rue Pasteur,44.889994,6.634449,Association1901Rig,Environnement | Ecologie et Environnement,,0,,1623103200,1748033678,80,,granule0405@gmail.com,
469453,Joga capoeira,"Joga capoeira est une association créée en 2003 à Gap (05) pour promouvoir la pratique et l'apprentissage de la capoeira, art martial brésilien qu'on aime définir comme l'art de lutter dans la danse et de danser dans la lutte. ",/associations/joga-capoeira,,https://cdn.helloasso.com/img/photos/croppedimage-0d89af4251f24b68a65de56e4645a89e.png,Valserres,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,7 Chemin des Hugues,44.50138,6.150123,Association1901,Arts | Arts martiaux | Capoeira | Danse | Sport,,0,,1706223600,1743524729,80,,joga.capoeira@yahoo.fr,0686876789
400549,AVANCE Footbal Club ,Club de foot ,/associations/avance-footbal-club,,https://cdn.helloasso.com/img/photos/croppedimage-c932ce9ba8d84954aee00123e1591cee.png,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,180 Chemin Félix Dioque,44.546857,6.267749,Association1901,Sport | Football,,0,,1683669600,1730496810,80,,avancefc@gmail.com,0620324166
99772,Mountain Impact Event,,/associations/mountain-impact-event,,https://cdn.helloasso.com/img/photos/151444-9070ca6c26964c3db5ad55eaebd3c257.jpg,Saint-Martin-de-Queyrières,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue du chateau,44.82417,6.579151,Association1901,Arts et Culture | Arts | Culture,,0,,1528149600,1532196558,80,,bellanger.timo@gmail.com,0625111721
658617,MÉLÈZE'SOUND,organisateur d'évènements musicaux et festifs,/associations/meleze-sound,,https://cdn.helloasso.com/img/photos/croppedimage-9ed56093f4a342c68a41e23e3ace6b9e.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,51 avenue du Lautaret,44.904092,6.631826,Association1901,,,0,,1774393200,,80,,,
567695,AMICALE GIE SERRES,Amicale des personnels de la brigade de gendarmerie de Serres et leur famille,/associations/amicale-gie-serres,,https://cdn.helloasso.com/img/photos/croppedimage-fc5ba1c6b5034217acc15cd8b7cab714.jpg,Serres,05700,Hautes-Alpes,Provence-Alpes-Côte d'Azur,669 Route de Mereuil,44.420029,5.710246,Association1901,Réseaux pros et étudiants,,0,,1738537200,,80,,amicale.gie.serres@gmail.com,
469946,ANANKU WASI,"Nos sommes une Association visant a protéger et préserver les forêts tropicales amazoniennes, leur faune et leur flore ; mettre en place un mode de vie éthique conforme à la nature et à l'environnement.",/associations/ananku-wasi,,https://cdn.helloasso.com/img/photos/croppedimage-a1e460462cfd453db21aa4dc6502341e.png,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 Rue du Razis,44.569235,6.506956,Association1901,Ecologie et Environnement | Environnement | Forêt | Mode,,0,,1706396400,,80,,anankuwasishalcana@fmail.com,0778680914
330392,Mini Buggy 05,Promotion de la pratique du modélisme radio-commandé. ,/associations/mini-buggy-05,,https://cdn.helloasso.com/img/photos/croppedimage-c59033d46089435aa1775c8b2d68cb5f.jpg,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Route de Molines,44.560133,6.094362,Association1901,Radio | Loisirs,,0,,1655679600,,80,,thierry-chaine@samse.fr,0630629866
284737,Association Sportive et Culturelle L'ESSENCE ' CIEL,Nous proposons pour les adultes de la : GYM DOUCE / DANSE EN LIGNE / RELAXATION à Gap / YOGA Gap et Veynes. Pour les ENFANTS : GYM EVEIL / GYM 4- 11 ans à Gap et Pelleautier.,/associations/association-sportive-et-culturelle-l-essence-cie,,https://cdn.helloasso.com/img/photos/croppedimage-c4003fcc871f4f20b6f34fc03afd86f1.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,CHEZ MME GIORDANO 5C Rue St  Exupery  Les Heures Claires,44.55296,6.068682,Association1901,Bien-être | Danse | Enfance | Gymnastique,,0,,1632866400,,80,,assolecgap@laposte.net,0682814250
274532,Jeunes Agriculteurs Hautes-Alpes,Association d'agriculteurs.,/associations/jeunes-agriculteurs-hautes-alpes,,https://cdn.helloasso.com/img/photos/croppedimage-babdaedf213f41679abf678c1baf4e82.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,8ter Rue Capitaine de Bresson,44.559003,6.082348,Association1901,Étudiants | Réseaux pros et étudiants,,0,,1626562800,,80,,jeunesagriculteurs05@gmail.com,0782047295
464323,ARASFEC PACA,"L’Association Régionale d’Aide Sociale Familiale et d’Echanges Culturels (ARASFEC) est une association à but non lucratif qui possède une expérience de plus de trente années. Elle a notamment œuvré dans les pays de l’Europe Centrale et de l’Est et, aujourd’hui vient en aide au peuple ukrainien. ",/associations/arasfec-paca,https://cdn.helloasso.com/img/logos/croppedimage-ea234e7b5ff84b55a7c52eefb9dd2731.png,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,ARASFEC SERVICE CULTURE MAIRIE DE GAP ,44.55863,6.07954,Association1901Rup,Solidarité et Action Sociale | Action sociale | Caritatif | Culture | Humanitaire,Don,3,"CrowdFunding, Donation, Membership",1704841200,1774971988,60,,henridavid1956@gmail.com,0631594900
597081,EAU VIVE EMBRUN,"Idéalement situé au plan d’eau d’Embrun, Eau Vive Embrun est un club sportif qui accueille tous ceux qui veulent pratiquer le canoë-kayak dans les Hautes-Alpes, quels que soient leur âge ou leurs objectifs!",/associations/eau-vive-embrun,https://cdn.helloasso.com/img/logos/croppedimage-04ea26195b8b405caf02c22a5551e5aa.png,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"Centre Aquatique, 7, avenue du Lac,",44.550411,6.482385,Association1901,Sport | Canoë-kayak,,4,"Shop, Event, Membership",1750111200,1774709589,60,,eve.kayak@gmail.com,
415298,COMITE DEPARTEMENTAL DE TENNIS DES HAUTES-ALPES,"Il est formé entre les associations sportives affiliées à la Fédération Française de Tennis dont le siège se trouve sur le territoire défini à l’article 2 ci-dessous, une association régie par les dispositions de la loi du 1er juillet 1901, ainsi que par les présents statuts.  Elle prend le nom de c",/associations/comite-departemental-de-tennis-des-hautes-alpes,https://cdn.helloasso.com/img/logos/logo_FFT.png,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,9 Chemin des Matins Calmes,44.539412,6.05889,Association1901,Tennis | Sport,Octobre-rose,4,Event,1688335200,1775032259,60,FFT,comite05@fft.fr,0967104809
452456,Comité Des Fêtes de Ribiers,Le Comité des Fêtes de Ribiers à pour objectif d'organiser des évènements festifs ouverts a tous au seins du village et ses environs ainsi que soutenir les manifestations des autres associations.,/associations/comite-des-fetes-de-ribiers,https://cdn.helloasso.com/img/logos/croppedimage-617c8f0ec81a4e21a243085186977258.png,,Val Buëch-Méouge,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la Fontaine,44.231238,5.856537,Association1901Rig,Fête | Loisirs,Comites-des-fetes,1,Event,1700694000,1774768071,60,OHME,cdf-ribiers@hotmail.com,0670404727
56380,Grandir ici,,/associations/grandir-ici,https://cdn.helloasso.com/img/logos/croppedimage-e04a42cecd9b44d99505d79d4397fb0a.png,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 rue de Valserres,44.556084,6.07802,Association1901Rig,Solidarité et Action Sociale | Humanitaire | Solidarité,,11,"Event, PaymentForm, Donation, Membership",1481497200,1774686667,60,,informations@lecafedesfamilles.fr,
300102,Roc'nBolt 05,"Cette association a pour but de développer et promouvoir la pratique de l'escalade ainsi que gérer et conseiller sur l'entretien, l’aménagement et l'accueil des sites propres à cette activité.",/associations/roc-nbolt-05,https://cdn.helloasso.com/img/logos/croppedimage-95b69b2d52ab4a55a0778b281cf86754.jpg,,Freissinières,05310,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Roche-de-Rame,44.738607,6.564239,Association1901,Escalade | Sport,,2,Membership,1641855600,1774515363,60,,rocnbolt05@gmail.com,0698819977
345170,Retour d'Est,Retour d'Est est une compagnie de théâtre d'improvisation basée à Guillestre dans les Hautes-Alpes.  Elle est formée d'une équipe d'improvisateurs jeunes et dynamiques: Les Gypaillettes Barbus !  Mais Retour d'Est c'est aussi des stages et ateliers ponctuels pour faire découvrir l'impro à tous !,/associations/retour-d-est,https://cdn.helloasso.com/img/logos/croppedimage-afca315a363c4e0a9902eb0e942be76a.png,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,12 Rue Joseph Mathieu,44.66123,6.645857,Association1901,Arts | Culture | Improvisation | Théâtre | Arts et Culture,,3,"Event, Membership",1663797600,1774986197,60,,gypaillettesbarbus@gmail.com,0754383335
168816,3HO La Fontaine,"3HO La Fontaine a aussi été baptisé par Yogi Bhajan : Institut Guru Ramdas pour la Santé et le Bonheur. C'est un lieu dédié au enseignements du Kundalini Yoga, du Dharma Sikh, à une vie écologique respectueuse de la nature et de tous les êtres.",/associations/3ho-la-fontaine,https://cdn.helloasso.com/img/logos/3ho la fontaine-601a8ba05d144ff891d1836d57770f8f.png,,Barret-sur-Méouge,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Barret-sur-Méouge,44.280479,5.738352,Association1901,Humanitaire | Solidarité | Écologie | Bien-être,,2,Event,1569794400,1751555605,60,,satnaam@3ho-lafontaine.fr,0623385855
353267,Bienvenue à la Ferme Bretagne,Association Bienvenue à la ferme Bretagne,/associations/bienvenue-a-la-ferme-bretagne,https://cdn.helloasso.com/img/logos/croppedimage-76edf12645124448b152d13fe4088f5a.png,,Saint-Maurice-en-Valgodemard,05800,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chambres d'agriculture de Bretagne Rond Point Maurice Le Lannou - CS 74223 ,44.803455,6.093236,Association1901,Étudiants | Réseaux pros et étudiants,,5,Event,1666821600,1774995331,60,,,
